"Type","TG3ID","TherapeuticGrp3","District","YearDisp","NumDisps","NumPpl","NHIComp"
"Dispensings","420631","Standard Supplements","Counties Manukau",2022,"23007","4344",100
"Dispensings","420631","Standard Supplements","Hutt Valley",2022,"7339","1465",100
"Dispensings","420631","Standard Supplements","Nelson Marlborough",2022,"8456","1827",100
"Dispensings","420631","Standard Supplements","Waikato",2022,"23923","4586",100
"Dispensings","420631","Standard Supplements","MidCentral",2022,"10568","2042",100
"Dispensings","420631","Standard Supplements","Taranaki",2022,"6461","1420",100
"Dispensings","420631","Standard Supplements","Waitemata",2022,"29998","5589",100
"Dispensings","420631","Standard Supplements","Capital & Coast",2022,"13975","2800",100
"Dispensings","420631","Standard Supplements","Bay of Plenty",2022,"14460","3003",100
"Dispensings","420631","Standard Supplements","Lakes",2022,"4205","999",100
"Dispensings","420631","Standard Supplements","Whanganui",2022,"3562","789",100
"Dispensings","420631","Standard Supplements","Tairawhiti",2022,"2056","461",100
"Dispensings","420631","Standard Supplements","West Coast",2022,"1436","356",100
"Dispensings","420631","Standard Supplements","South Canterbury",2022,"3257","736",100
"Dispensings","420631","Standard Supplements","Wairarapa",2022,"2048","476",100
"Dispensings","420631","Standard Supplements","New Zealand",2022,"232828","48069",100
"Dispensings","420631","Standard Supplements","Waitemata",2023,"32247","6062",100
"Dispensings","420631","Standard Supplements","Auckland",2023,"27847","5098",100
"Dispensings","420631","Standard Supplements","Canterbury",2023,"16316","5445",100
"Dispensings","420631","Standard Supplements","Nelson Marlborough",2023,"9570","2052",100
"Dispensings","420631","Standard Supplements","Southern",2023,"18576","3889",100
"Dispensings","420631","Standard Supplements","Lakes",2023,"4908","1137",100
"Dispensings","420631","Standard Supplements","Whanganui",2023,"4080","935",100
"Dispensings","420631","Standard Supplements","Waikato",2023,"26170","5107",100
"Dispensings","420631","Standard Supplements","Hawke's Bay",2023,"10250","2124",100
"Dispensings","420631","Standard Supplements","Taranaki",2023,"7590","1636",100
"Dispensings","420631","Standard Supplements","MidCentral",2023,"11343","2235",100
"Dispensings","420631","Standard Supplements","Tairawhiti",2023,"2492","539",100
"Dispensings","420631","Standard Supplements","Counties Manukau",2023,"25222","4713",100
"Dispensings","420631","Standard Supplements","Bay of Plenty",2023,"15587","3238",100
"Dispensings","420631","Standard Supplements","Capital & Coast",2023,"16154","3121",100
"Dispensings","420631","Standard Supplements","South Canterbury",2023,"3908","817",100
"Dispensings","420631","Standard Supplements","Northland",2023,"12742","2307",100
"Dispensings","420631","Standard Supplements","Wairarapa",2023,"2426","561",100
"Dispensings","420631","Standard Supplements","Hutt Valley",2023,"8364","1662",100
"Dispensings","420631","Standard Supplements","West Coast",2023,"1750","425",100
"Dispensings","420631","Standard Supplements","New Zealand",2023,"257542","53103",100
"Dispensings","420631","Standard Supplements","Auckland",2024,"31799","5579",100
"Dispensings","420631","Standard Supplements","MidCentral",2024,"11970","2277",100
"Dispensings","420631","Standard Supplements","Canterbury",2024,"17139","5846",100
"Dispensings","420631","Standard Supplements","Counties Manukau",2024,"28297","5149",100
"Dispensings","420631","Standard Supplements","Waitemata",2024,"37374","6679",100
"Dispensings","420631","Standard Supplements","Capital & Coast",2024,"17658","3226",100
"Dispensings","420631","Standard Supplements","South Canterbury",2024,"4425","921",100
"Dispensings","420631","Standard Supplements","Wairarapa",2024,"2916","630",100
"Dispensings","420631","Standard Supplements","Southern",2024,"18593","3878",100
"Dispensings","420631","Standard Supplements","Nelson Marlborough",2024,"10711","2271",100
"Dispensings","420631","Standard Supplements","Hawke's Bay",2024,"10846","2209",100
"Dispensings","420631","Standard Supplements","Bay of Plenty",2024,"17677","3641",100
"Dispensings","420631","Standard Supplements","Waikato",2024,"29322","5502",100
"Dispensings","420631","Standard Supplements","Northland",2024,"13802","2509",100
"Dispensings","420631","Standard Supplements","Hutt Valley",2024,"9417","1822",100
"Dispensings","420631","Standard Supplements","West Coast",2024,"1809","406",100
"Dispensings","420631","Standard Supplements","Taranaki",2024,"8165","1739",100
"Dispensings","420631","Standard Supplements","Lakes",2024,"5601","1210",100
"Dispensings","420631","Standard Supplements","Whanganui",2024,"4852","1008",100
"Dispensings","420631","Standard Supplements","Tairawhiti",2024,"2926","567",100
"Dispensings","420631","Standard Supplements","New Zealand",2024,"285299","57069",100
"Initial dispensings","12510","Stimulant Laxatives","Waitemata",2020,"2101","1011",100
"Initial dispensings","12510","Stimulant Laxatives","Hutt Valley",2020,"1265","826",100
"Initial dispensings","12510","Stimulant Laxatives","Canterbury",2020,"2583","1178",100
"Initial dispensings","12510","Stimulant Laxatives","Southern",2020,"2501","1273",100
"Initial dispensings","12510","Stimulant Laxatives","South Canterbury",2020,"468","292",100
"Initial dispensings","12510","Stimulant Laxatives","Waikato",2020,"1783","966",100
"Initial dispensings","12510","Stimulant Laxatives","Bay of Plenty",2020,"1427","740",100
"Initial dispensings","12510","Stimulant Laxatives","Northland",2020,"714","346",100
"Initial dispensings","12510","Stimulant Laxatives","Auckland",2020,"1865","893",100
"Initial dispensings","12510","Stimulant Laxatives","Tairawhiti",2020,"330","200",100
"Initial dispensings","12510","Stimulant Laxatives","Capital & Coast",2020,"3726","2502",100
"Initial dispensings","12510","Stimulant Laxatives","Counties Manukau",2020,"2585","1216",100
"Initial dispensings","12510","Stimulant Laxatives","MidCentral",2020,"1203","648",100
"Initial dispensings","12510","Stimulant Laxatives","Wairarapa",2020,"412","279",100
"Initial dispensings","12510","Stimulant Laxatives","Hawke's Bay",2020,"868","474",100
"Initial dispensings","12510","Stimulant Laxatives","Taranaki",2020,"467","257",100
"Initial dispensings","12510","Stimulant Laxatives","Nelson Marlborough",2020,"597","324",100
"Initial dispensings","12510","Stimulant Laxatives","Whanganui",2020,"540","317",100
"Initial dispensings","12510","Stimulant Laxatives","Lakes",2020,"349","186",100
"Initial dispensings","12510","Stimulant Laxatives","West Coast",2020,"220","95",100
"Initial dispensings","12510","Stimulant Laxatives","New Zealand",2020,"26004","14023",100
"Initial dispensings","12510","Stimulant Laxatives","Canterbury",2021,"3150","1591",100
"Initial dispensings","12510","Stimulant Laxatives","Southern",2021,"2542","1360",100
"Initial dispensings","12510","Stimulant Laxatives","MidCentral",2021,"1391","754",100
"Initial dispensings","12510","Stimulant Laxatives","Lakes",2021,"409","239",100
"Initial dispensings","12510","Stimulant Laxatives","Capital & Coast",2021,"5493","3124",100
"Initial dispensings","12510","Stimulant Laxatives","Counties Manukau",2021,"2671","1269",100
"Initial dispensings","12510","Stimulant Laxatives","Waitemata",2021,"2516","1316",100
"Initial dispensings","12510","Stimulant Laxatives","Nelson Marlborough",2021,"666","366",100
"Initial dispensings","12510","Stimulant Laxatives","Hutt Valley",2021,"2536","1494",100
"Initial dispensings","12510","Stimulant Laxatives","Whanganui",2021,"539","330",100
"Initial dispensings","12510","Stimulant Laxatives","Bay of Plenty",2021,"1619","860",100
"Initial dispensings","12510","Stimulant Laxatives","Auckland",2021,"2011","978",100
"Initial dispensings","12510","Stimulant Laxatives","Hawke's Bay",2021,"920","514",100
"Initial dispensings","12510","Stimulant Laxatives","Tairawhiti",2021,"339","217",100
"Initial dispensings","12510","Stimulant Laxatives","Waikato",2021,"1854","940",100
"Initial dispensings","12510","Stimulant Laxatives","Northland",2021,"880","450",100
"Initial dispensings","12510","Stimulant Laxatives","South Canterbury",2021,"464","290",100
"Initial dispensings","12510","Stimulant Laxatives","West Coast",2021,"296","146",100
"Initial dispensings","12510","Stimulant Laxatives","Wairarapa",2021,"909","615",100
"Initial dispensings","12510","Stimulant Laxatives","Taranaki",2021,"454","265",100
"Initial dispensings","12510","Stimulant Laxatives","New Zealand",2021,"31659","17118",100
"Initial dispensings","12510","Stimulant Laxatives","Canterbury",2022,"4551","2282",100
"Initial dispensings","12510","Stimulant Laxatives","Hutt Valley",2022,"3678","1762",100
"Initial dispensings","12510","Stimulant Laxatives","Southern",2022,"2822","1483",100
"Initial dispensings","12510","Stimulant Laxatives","Waikato",2022,"2291","1240",100
"Initial dispensings","12510","Stimulant Laxatives","Capital & Coast",2022,"6481","3541",100
"Initial dispensings","12510","Stimulant Laxatives","Northland",2022,"1113","610",100
"Initial dispensings","12510","Stimulant Laxatives","Hawke's Bay",2022,"1358","776",100
"Initial dispensings","12510","Stimulant Laxatives","Auckland",2022,"2398","1257",100
"Initial dispensings","12510","Stimulant Laxatives","Counties Manukau",2022,"3344","1688",100
"Initial dispensings","12510","Stimulant Laxatives","South Canterbury",2022,"584","380",100
"Initial dispensings","12510","Stimulant Laxatives","Waitemata",2022,"3118","1754",100
"Initial dispensings","12510","Stimulant Laxatives","Wairarapa",2022,"890","565",100
"Initial dispensings","12510","Stimulant Laxatives","Bay of Plenty",2022,"1839","1017",100
"Initial dispensings","12510","Stimulant Laxatives","Whanganui",2022,"559","373",100
"Initial dispensings","12510","Stimulant Laxatives","MidCentral",2022,"1819","1010",100
"Initial dispensings","12510","Stimulant Laxatives","Lakes",2022,"503","286",100
"Initial dispensings","12510","Stimulant Laxatives","Tairawhiti",2022,"409","276",100
"Initial dispensings","12510","Stimulant Laxatives","Nelson Marlborough",2022,"887","479",100
"Initial dispensings","12510","Stimulant Laxatives","West Coast",2022,"280","130",100
"Initial dispensings","12510","Stimulant Laxatives","Taranaki",2022,"473","268",100
"Initial dispensings","12510","Stimulant Laxatives","New Zealand",2022,"39397","21177",100
"Initial dispensings","12510","Stimulant Laxatives","Hutt Valley",2023,"4268","1955",100
"Initial dispensings","12510","Stimulant Laxatives","Auckland",2023,"2235","1115",100
"Initial dispensings","12510","Stimulant Laxatives","Bay of Plenty",2023,"1788","981",100
"Initial dispensings","12510","Stimulant Laxatives","Waikato",2023,"2282","1291",100
"Initial dispensings","12510","Stimulant Laxatives","MidCentral",2023,"1852","887",100
"Initial dispensings","12510","Stimulant Laxatives","Hawke's Bay",2023,"1236","733",100
"Initial dispensings","12510","Stimulant Laxatives","Canterbury",2023,"4318","2191",100
"Initial dispensings","12510","Stimulant Laxatives","Counties Manukau",2023,"3306","1618",100
"Initial dispensings","12510","Stimulant Laxatives","Southern",2023,"2554","1340",100
"Initial dispensings","12510","Stimulant Laxatives","Wairarapa",2023,"1108","648",100
"Initial dispensings","12510","Stimulant Laxatives","Waitemata",2023,"3154","1620",100
"Initial dispensings","12510","Stimulant Laxatives","Capital & Coast",2023,"6814","3494",100
"Initial dispensings","12510","Stimulant Laxatives","South Canterbury",2023,"456","303",100
"Initial dispensings","12510","Stimulant Laxatives","Northland",2023,"1169","572",100
"Initial dispensings","12510","Stimulant Laxatives","Lakes",2023,"471","264",100
"Initial dispensings","12510","Stimulant Laxatives","Tairawhiti",2023,"366","264",100
"Initial dispensings","12510","Stimulant Laxatives","Taranaki",2023,"487","267",100
"Initial dispensings","12510","Stimulant Laxatives","West Coast",2023,"363","163",100
"Initial dispensings","12510","Stimulant Laxatives","Nelson Marlborough",2023,"966","504",100
"Initial dispensings","12510","Stimulant Laxatives","Whanganui",2023,"509","333",100
"Initial dispensings","12510","Stimulant Laxatives","New Zealand",2023,"39702","20543",100
"Initial dispensings","12510","Stimulant Laxatives","Wairarapa",2024,"1171","677",100
"Initial dispensings","12510","Stimulant Laxatives","Canterbury",2024,"4636","2353",100
"Initial dispensings","12510","Stimulant Laxatives","Southern",2024,"2616","1350",100
"Initial dispensings","12510","Stimulant Laxatives","Northland",2024,"1226","651",100
"Initial dispensings","12510","Stimulant Laxatives","Counties Manukau",2024,"3928","1932",100
"Initial dispensings","12510","Stimulant Laxatives","Waikato",2024,"2605","1600",100
"Initial dispensings","12510","Stimulant Laxatives","Hutt Valley",2024,"4926","2140",100
"Initial dispensings","12510","Stimulant Laxatives","Waitemata",2024,"3530","1833",100
"Initial dispensings","12510","Stimulant Laxatives","Capital & Coast",2024,"8665","4022",100
"Initial dispensings","12510","Stimulant Laxatives","MidCentral",2024,"1994","973",100
"Initial dispensings","12510","Stimulant Laxatives","Whanganui",2024,"569","335",100
"Initial dispensings","12510","Stimulant Laxatives","Hawke's Bay",2024,"1367","831",100
"Initial dispensings","12510","Stimulant Laxatives","Bay of Plenty",2024,"1759","1011",100
"Initial dispensings","12510","Stimulant Laxatives","Auckland",2024,"2536","1257",100
"Initial dispensings","12510","Stimulant Laxatives","Tairawhiti",2024,"422","293",100
"Initial dispensings","12510","Stimulant Laxatives","South Canterbury",2024,"480","291",100
"Initial dispensings","12510","Stimulant Laxatives","Nelson Marlborough",2024,"1215","539",100
"Initial dispensings","12510","Stimulant Laxatives","Lakes",2024,"570","350",100
"Initial dispensings","12510","Stimulant Laxatives","Taranaki",2024,"611","362",100
"Initial dispensings","12510","Stimulant Laxatives","West Coast",2024,"397","162",100
"Initial dispensings","12510","Stimulant Laxatives","New Zealand",2024,"45223","22962",100
"Dispensings","12510","Stimulant Laxatives","Waitemata",2020,"3557","1018",100
"Dispensings","12510","Stimulant Laxatives","Hutt Valley",2020,"1954","827",100
"Dispensings","12510","Stimulant Laxatives","Canterbury",2020,"5738","1186",100
"Dispensings","12510","Stimulant Laxatives","Southern",2020,"4857","1280",100
"Dispensings","12510","Stimulant Laxatives","South Canterbury",2020,"868","293",100
"Dispensings","12510","Stimulant Laxatives","Waikato",2020,"2886","973",100
"Dispensings","12510","Stimulant Laxatives","Bay of Plenty",2020,"2326","743",100
"Dispensings","12510","Stimulant Laxatives","Northland",2020,"1240","346",100
"Dispensings","12510","Stimulant Laxatives","Auckland",2020,"2976","901",100
"Dispensings","12510","Stimulant Laxatives","Tairawhiti",2020,"458","201",100
"Dispensings","12510","Stimulant Laxatives","Capital & Coast",2020,"4982","2509",100
"Dispensings","12510","Stimulant Laxatives","Counties Manukau",2020,"4314","1225",100
"Dispensings","12510","Stimulant Laxatives","MidCentral",2020,"2000","651",100
"Dispensings","12510","Stimulant Laxatives","Wairarapa",2020,"650","282",100
"Dispensings","12510","Stimulant Laxatives","Hawke's Bay",2020,"1992","474",100
"Dispensings","12510","Stimulant Laxatives","Taranaki",2020,"745","259",100
"Dispensings","12510","Stimulant Laxatives","Nelson Marlborough",2020,"1070","328",100
"Dispensings","12510","Stimulant Laxatives","Whanganui",2020,"939","318",100
"Dispensings","12510","Stimulant Laxatives","Lakes",2020,"583","187",100
"Dispensings","12510","Stimulant Laxatives","West Coast",2020,"426","96",100
"Dispensings","12510","Stimulant Laxatives","New Zealand",2020,"44561","14097",100
"Dispensings","12510","Stimulant Laxatives","Canterbury",2021,"6594","1604",100
"Dispensings","12510","Stimulant Laxatives","Southern",2021,"4577","1371",100
"Dispensings","12510","Stimulant Laxatives","MidCentral",2021,"2052","762",100
"Dispensings","12510","Stimulant Laxatives","Lakes",2021,"598","242",100
"Dispensings","12510","Stimulant Laxatives","Capital & Coast",2021,"7609","3138",100
"Dispensings","12510","Stimulant Laxatives","Counties Manukau",2021,"4297","1279",100
"Dispensings","12510","Stimulant Laxatives","Waitemata",2021,"3829","1326",100
"Dispensings","12510","Stimulant Laxatives","Nelson Marlborough",2021,"1115","368",100
"Dispensings","12510","Stimulant Laxatives","Hutt Valley",2021,"3474","1504",100
"Dispensings","12510","Stimulant Laxatives","Whanganui",2021,"870","332",100
"Dispensings","12510","Stimulant Laxatives","Bay of Plenty",2021,"2498","868",100
"Dispensings","12510","Stimulant Laxatives","Auckland",2021,"3085","983",100
"Dispensings","12510","Stimulant Laxatives","Hawke's Bay",2021,"1885","519",100
"Dispensings","12510","Stimulant Laxatives","Tairawhiti",2021,"461","219",100
"Dispensings","12510","Stimulant Laxatives","Waikato",2021,"2924","945",100
"Dispensings","12510","Stimulant Laxatives","Northland",2021,"1442","453",100
"Dispensings","12510","Stimulant Laxatives","South Canterbury",2021,"814","291",100
"Dispensings","12510","Stimulant Laxatives","West Coast",2021,"487","146",100
"Dispensings","12510","Stimulant Laxatives","Wairarapa",2021,"1518","619",100
"Dispensings","12510","Stimulant Laxatives","Taranaki",2021,"705","266",100
"Dispensings","12510","Stimulant Laxatives","New Zealand",2021,"50834","17235",100
"Dispensings","12510","Stimulant Laxatives","Canterbury",2022,"8684","2308",100
"Dispensings","12510","Stimulant Laxatives","Hutt Valley",2022,"5386","1777",100
"Dispensings","12510","Stimulant Laxatives","Southern",2022,"4914","1491",100
"Dispensings","12510","Stimulant Laxatives","Waikato",2022,"3597","1250",100
"Dispensings","12510","Stimulant Laxatives","Capital & Coast",2022,"9358","3558",100
"Dispensings","12510","Stimulant Laxatives","Northland",2022,"1823","613",100
"Dispensings","12510","Stimulant Laxatives","Hawke's Bay",2022,"2676","780",100
"Dispensings","12510","Stimulant Laxatives","Auckland",2022,"3496","1271",100
"Dispensings","12510","Stimulant Laxatives","Counties Manukau",2022,"5053","1702",100
"Dispensings","12510","Stimulant Laxatives","South Canterbury",2022,"1041","381",100
"Dispensings","12510","Stimulant Laxatives","Waitemata",2022,"4806","1768",100
"Dispensings","12510","Stimulant Laxatives","Wairarapa",2022,"1638","568",100
"Dispensings","12510","Stimulant Laxatives","Bay of Plenty",2022,"2822","1021",100
"Dispensings","12510","Stimulant Laxatives","Whanganui",2022,"849","376",100
"Dispensings","12510","Stimulant Laxatives","MidCentral",2022,"2641","1016",100
"Dispensings","12510","Stimulant Laxatives","Lakes",2022,"725","290",100
"Dispensings","12510","Stimulant Laxatives","Tairawhiti",2022,"533","280",100
"Dispensings","12510","Stimulant Laxatives","Nelson Marlborough",2022,"1384","482",100
"Dispensings","12510","Stimulant Laxatives","West Coast",2022,"541","131",100
"Dispensings","12510","Stimulant Laxatives","Taranaki",2022,"741","269",100
"Dispensings","12510","Stimulant Laxatives","New Zealand",2022,"62708","21332",100
"Dispensings","12510","Stimulant Laxatives","Hutt Valley",2023,"6381","1971",100
"Dispensings","12510","Stimulant Laxatives","Auckland",2023,"3379","1126",100
"Dispensings","12510","Stimulant Laxatives","Bay of Plenty",2023,"2733","990",100
"Dispensings","12510","Stimulant Laxatives","Waikato",2023,"3516","1302",100
"Dispensings","12510","Stimulant Laxatives","MidCentral",2023,"2936","899",100
"Dispensings","12510","Stimulant Laxatives","Hawke's Bay",2023,"2624","737",100
"Dispensings","12510","Stimulant Laxatives","Canterbury",2023,"8578","2219",100
"Dispensings","12510","Stimulant Laxatives","Counties Manukau",2023,"5159","1631",100
"Dispensings","12510","Stimulant Laxatives","Southern",2023,"4490","1351",100
"Dispensings","12510","Stimulant Laxatives","Wairarapa",2023,"1973","655",100
"Dispensings","12510","Stimulant Laxatives","Waitemata",2023,"5039","1641",100
"Dispensings","12510","Stimulant Laxatives","Capital & Coast",2023,"9803","3527",100
"Dispensings","12510","Stimulant Laxatives","South Canterbury",2023,"806","305",100
"Dispensings","12510","Stimulant Laxatives","Northland",2023,"1926","581",100
"Dispensings","12510","Stimulant Laxatives","Lakes",2023,"714","266",100
"Dispensings","12510","Stimulant Laxatives","Tairawhiti",2023,"520","269",100
"Dispensings","12510","Stimulant Laxatives","Taranaki",2023,"705","268",100
"Dispensings","12510","Stimulant Laxatives","West Coast",2023,"595","165",100
"Dispensings","12510","Stimulant Laxatives","Nelson Marlborough",2023,"1479","509",100
"Dispensings","12510","Stimulant Laxatives","Whanganui",2023,"716","338",100
"Dispensings","12510","Stimulant Laxatives","New Zealand",2023,"64072","20750",100
"Dispensings","12510","Stimulant Laxatives","Wairarapa",2024,"2313","684",100
"Dispensings","12510","Stimulant Laxatives","Canterbury",2024,"8996","2386",100
"Dispensings","12510","Stimulant Laxatives","Southern",2024,"4590","1357",100
"Dispensings","12510","Stimulant Laxatives","Northland",2024,"2019","658",100
"Dispensings","12510","Stimulant Laxatives","Counties Manukau",2024,"6278","1951",100
"Dispensings","12510","Stimulant Laxatives","Waikato",2024,"3819","1608",100
"Dispensings","12510","Stimulant Laxatives","Hutt Valley",2024,"7648","2155",100
"Dispensings","12510","Stimulant Laxatives","Waitemata",2024,"5446","1854",100
"Dispensings","12510","Stimulant Laxatives","Capital & Coast",2024,"12275","4046",100
"Dispensings","12510","Stimulant Laxatives","MidCentral",2024,"3335","980",100
"Dispensings","12510","Stimulant Laxatives","Whanganui",2024,"856","336",100
"Dispensings","12510","Stimulant Laxatives","Hawke's Bay",2024,"2224","838",100
"Dispensings","12510","Stimulant Laxatives","Bay of Plenty",2024,"2838","1027",100
"Dispensings","12510","Stimulant Laxatives","Auckland",2024,"3807","1269",100
"Dispensings","12510","Stimulant Laxatives","Tairawhiti",2024,"594","294",100
"Dispensings","12510","Stimulant Laxatives","South Canterbury",2024,"831","292",100
"Dispensings","12510","Stimulant Laxatives","Nelson Marlborough",2024,"1794","539",100
"Dispensings","12510","Stimulant Laxatives","Lakes",2024,"814","352",100
"Dispensings","12510","Stimulant Laxatives","Taranaki",2024,"906","367",100
"Dispensings","12510","Stimulant Laxatives","West Coast",2024,"597","162",100
"Dispensings","12510","Stimulant Laxatives","New Zealand",2024,"71980","23155",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Nelson Marlborough",2020,"9661","913",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Auckland",2020,"29388","3815",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Waitemata",2020,"35839","4316",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Hutt Valley",2020,"15332","1479",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Wairarapa",2020,"3927","378",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Counties Manukau",2020,"23365","2954",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Waikato",2020,"19309","2186",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Lakes",2020,"5971","642",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Canterbury",2020,"34884","3502",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Capital & Coast",2020,"26261","2878",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","West Coast",2020,"1800","183",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Taranaki",2020,"12170","1077",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Whanganui",2020,"6118","590",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Southern",2020,"31259","2815",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","MidCentral",2020,"13308","1331",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Bay of Plenty",2020,"12065","1445",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Northland",2020,"6502","810",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Hawke's Bay",2020,"10540","1137",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","South Canterbury",2020,"2139","230",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Tairawhiti",2020,"2124","274",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","New Zealand",2020,"301962","32955",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Whanganui",2021,"6444","659",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Counties Manukau",2021,"27188","3436",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Capital & Coast",2021,"33089","3769",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Auckland",2021,"37656","5012",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Canterbury",2021,"42014","4298",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Waitemata",2021,"43634","5442",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Northland",2021,"7890","983",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Southern",2021,"35451","3372",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","MidCentral",2021,"15719","1651",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Taranaki",2021,"14060","1239",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Bay of Plenty",2021,"15169","1819",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Hawke's Bay",2021,"12445","1352",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Waikato",2021,"23487","2754",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Hutt Valley",2021,"17724","1732",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Nelson Marlborough",2021,"11509","1117",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Wairarapa",2021,"4727","446",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Lakes",2021,"6703","743",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","West Coast",2021,"2035","227",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Tairawhiti",2021,"2317","297",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","South Canterbury",2021,"2441","259",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","New Zealand",2021,"361702","40607",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Waitemata",2022,"56132","7006",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Auckland",2022,"48871","6464",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Bay of Plenty",2022,"18863","2234",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Waikato",2022,"29798","3454",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Taranaki",2022,"16156","1515",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Hawke's Bay",2022,"14703","1617",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Hutt Valley",2022,"20164","2093",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Canterbury",2022,"51335","5426",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Northland",2022,"9555","1265",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Tairawhiti",2022,"2664","340",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Capital & Coast",2022,"42721","4993",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","MidCentral",2022,"18658","1971",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Nelson Marlborough",2022,"14156","1438",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Wairarapa",2022,"5181","539",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Counties Manukau",2022,"32218","4079",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","West Coast",2022,"2692","284",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Lakes",2022,"7506","851",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Whanganui",2022,"6945","746",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Southern",2022,"41664","4109",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","South Canterbury",2022,"2698","293",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","New Zealand",2022,"442680","50717",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Hutt Valley",2023,"19756","2629",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Auckland",2023,"50850","8072",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Southern",2023,"42146","5181",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","South Canterbury",2023,"2868","362",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Capital & Coast",2023,"44341","6601",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Hawke's Bay",2023,"14608","1959",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Waikato",2023,"30942","4370",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","MidCentral",2023,"20026","2563",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Wairarapa",2023,"5058","643",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Canterbury",2023,"53386","7166",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Waitemata",2023,"58437","8827",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Whanganui",2023,"7315","948",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Counties Manukau",2023,"32917","5040",100
"Initial dispensings","223101","Stimulants/ADHD Treatments","Taranaki",2023,"14955","1770",100
